
Local Time	System Time	Position X	Position Y	Position Z	Distance 1	Distance 2	Distance 3	Distance 4	Distance 5	Distance 6	Distance 7	Distance 8
1892352	10163127	5.570000172	2.180999994	-1.368999958	6.113999844	8.163000107	6.809999943	4.229000092	5.695000172	8.057999611	6.677999973	3.802999973
1892372	10163147	5.581999779	2.187000036	-1.383999944	6.15500021	8.18599987	6.794000149	4.198999882	5.688000202	8.086000443	6.743999958	3.805999994
1892392	10163167	5.589000225	2.181999922	-1.370000005	6.140999794	8.197999954	6.816999912	4.177999973	5.688000202	8.057999611	6.693999767	3.826999903
1892412	10163187	5.579999924	2.187000036	-1.345999956	6.116000175	8.145999908	6.813000202	4.201000214	5.702000141	8.055999756	6.649000168	3.809999943
1892432	10163207	5.598999977	2.187999964	-1.317000031	6.15899992	8.206999779	6.774000168	4.157000065	5.774000168	8.097999573	6.676000118	3.802999973
1892452	10163227	5.598999977	2.187999964	-1.284999967	6.136000156	8.163000107	6.791999817	4.140999794	5.717000008	8.034999847	6.652999878	3.776000023
1892472	10163247	5.604000092	2.20600009	-1.276000023	6.157000065	8.145999908	6.737999916	4.171000004	5.727000237	8.039999962	6.649000168	3.786999941
1892492	10163267	5.625999928	2.197999954	-1.297999978	6.19299984	8.213999748	6.767000198	4.097000122	5.653999805	8.053999901	6.573999882	3.802999973
1892512	10163287	5.625999928	2.184000015	-1.360000014	6.15500021	8.227999687	6.809999943	4.157000065	5.774000168	8.043999672	6.596000195	3.823999882
1892532	10163307	5.644000053	2.191999912	-1.226999998	6.18900013	8.206999779	6.723999977	4.097000122	5.705999851	8.034999847	6.610000134	3.823999882
1892552	10163327	5.650000095	2.180000067	-1.059000015	6.123000145	8.211000443	6.735000134	4.052999973	5.769999981	8.112000465	6.691999912	3.770999908
1892572	10163347	5.657000065	2.187000036	-1.363999963	6.224999905	8.206999779	6.771999836	4.100999832	5.757999897	8.145999908	6.642000198	3.762000084
1892592	10163367	5.668000221	2.180999994	-1.059999943	6.136000156	8.244000435	6.701000214	4.076000214	5.768000126	8.081000328	6.598999977	3.753000021
1892612	10163387	5.68200016	2.167000055	-1.192999959	6.18900013	8.265000343	6.756000042	4.03000021	5.820000172	8.102000237	6.625999928	3.740999937
1892632	10163407	5.683000088	2.174999952	-1.276000023	6.21600008	8.211000443	6.756000042	4.058000088	5.824999809	8.123000145	6.596000195	3.72300005
1892652	10163427	5.697000027	2.163000107	-1.131000042	6.177000046	8.282999992	6.725999832	4.03399992	5.835999966	8.164999962	6.632999897	3.70600009
1892672	10163447	5.72300005	2.154000044	-1.042999983	6.19299984	8.321000099	6.683000088	4	5.840000153	8.163000107	6.617000103	3.698999882
1892692	10163467	5.749000072	2.164999962	-1.069000006	6.231999874	8.31400013	6.635000229	4.020999908	5.894999981	8.178999901	6.592000008	3.71600008
1892712	10163487	5.765999794	2.171000004	-1.172999978	6.265999794	8.315999985	6.664999962	4.011000156	5.815000057	8.152999878	6.637000084	3.776000023
1892732	10163507	5.794000149	2.075000048	-1.409999967	6.265999794	8.302000046	6.645999908	4.03399992	5.822000027	8.204000473	6.590000153	3.690000057
1892752	10163527	5.795000076	2.109999895	-1.046000004	6.231999874	8.315999985	6.642000198	3.994999886	5.876999855	8.24600029	6.585000038	3.651000023
1892772	10163547	5.798999786	2.132999897	-1.161000013	6.272999763	8.321000099	6.669000149	3.986000061	5.852000237	8.201999664	6.603000164	3.648999929
1892792	10163567	5.794000149	2.144999981	-1.148000002	6.256999969	8.296999931	6.690000057	3.973999977	5.90199995	8.225000381	6.639999866	3.697000027
1892812	10163587	5.784999847	2.148000002	-1.266000032	6.287000179	8.282999992	6.750999928	3.950999975	5.883999825	8.190999985	6.614999771	3.66899991
1892832	10163607	5.785999775	2.150000095	-1.27699995	6.297999859	8.31099987	6.737999916	3.960999966	5.847000122	8.151000023	6.664999962	3.674000025
1892852	10163627	5.782000065	2.137000084	-1.144000053	6.234000206	8.324999809	6.737999916	3.947000027	5.876999855	8.18599987	6.639999866	3.667000055
1892872	10163647	5.800000191	2.141000032	-1.001999974	6.256999969	8.338999748	6.649000168	3.91899991	5.893000126	8.253000259	6.541999817	3.720000029
1892892	10163667	5.81400013	2.157999992	-1.034000039	6.28399992	8.31799984	6.618999958	3.937000036	5.956999779	8.244000435	6.578000069	3.674000025
1892912	10163687	5.826000214	2.160000086	-1.075000048	6.289000034	8.350999832	6.637000084	3.937000036	5.928999901	8.255999565	6.596000195	3.663000107
1892932	10163707	5.842999935	2.161000013	-0.8629999757	6.277999878	8.345999718	6.593999863	3.868000031	5.94299984	8.234999657	6.585000038	3.680999994
1892952	10163727	5.849999905	2.15899992	-0.7609999776	6.236999989	8.350999832	6.583000183	3.887000084	5.910999775	8.253000259	6.590000153	3.630000114
1892972	10163747	5.846000195	2.153000116	-1.126999974	6.289000034	8.357999802	6.673999786	3.930999994	5.938000202	8.296999931	6.578000069	3.625999928
1892992	10163767	5.864999771	2.138999939	-0.8399999738	6.277999878	8.399999619	6.618999958	3.823999882	5.925000191	8.282999992	6.544000149	3.614000082
1893012	10163787	5.870999813	2.13499999	-1.118999958	6.311999798	8.411000252	6.652999878	3.917000055	5.981999874	8.241999626	6.548999786	3.618999958
1893032	10163807	5.880000114	2.128000021	-0.9940000176	6.30700016	8.399999619	6.649000168	3.839999914	5.928999901	8.302000046	6.566999912	3.66899991
1893052	10163827	5.897999763	2.13499999	-0.9409999847	6.328000069	8.416000366	6.585000038	3.854000092	5.960999966	8.300000191	6.492000103	3.630000114
1893072	10163847	5.906000137	2.125	-0.8740000129	6.297999859	8.425000191	6.614999771	3.819999933	5.998000145	8.279000282	6.566999912	3.605000019
1893092	10163867	5.90500021	2.125	-0.9250000119	6.297999859	8.402000427	6.618999958	3.845000029	5.981999874	8.31799984	6.554999828	3.572000027
1893112	10163887	5.903999805	2.109999895	-1.008000016	6.296000004	8.444000244	6.662000179	3.849999905	5.984000206	8.315999985	6.507999897	3.588999987
1893132	10163907	5.913000107	2.092000008	-0.949000001	6.297999859	8.470999718	6.662000179	3.808000088	6.025000095	8.336999893	6.593999863	3.572000027
1893152	10163927	5.922999859	2.102999926	-0.824000001	6.311999798	8.43200016	6.579999924	3.812999964	6.052000046	8.289999962	6.546000004	3.561000109
1893172	10163947	5.949999809	2.088000059	-0.9419999719	6.339000225	8.541000366	6.607999802	3.809999943	6.035999775	8.350999832	6.568999767	3.622999907
1893192	10163967	5.955999851	2.099999905	-0.976000011	6.366000175	8.453000069	6.603000164	3.799000025	6.035999775	8.324999809	6.537000179	3.575000048
1893212	10163987	5.973999977	2.095999956	-0.8539999723	6.353000164	8.51099968	6.578000069	3.773000002	6.050000191	8.359999657	6.551000118	3.588999987
1893232	10164007	5.975999832	2.085000038	-0.8450000286	6.315999985	8.51099968	6.605000019	3.786999941	6.045000076	8.402000427	6.505000114	3.569999933
1893252	10164027	5.981999874	2.084000111	-0.6200000048	6.309000015	8.491999626	6.558000088	3.743000031	6.050000191	8.362000465	6.537000179	3.576999903
1893272	10164047	5.987999916	2.062000036	-0.9010000229	6.318999767	8.569000244	6.631000042	3.786999941	6.050000191	8.340999603	6.488999844	3.568000078
1893292	10164067	6.000999928	2.068000078	-0.7350000143	6.370999813	8.496999741	6.583000183	3.678999901	6.052000046	8.387999535	6.539000034	3.575000048
1893312	10164087	6.015999794	2.101000071	-0.7129999995	6.40500021	8.467000008	6.492000103	3.730000019	6.111000061	8.331999779	6.520999908	3.523999929
1893332	10164107	6.015999794	2.101999998	-1.072000027	6.427999973	8.501999855	6.617000103	3.762000084	6.175000191	8.371999741	6.47300005	3.50999999
1893352	10164127	6.008999825	2.088000059	-1.194000006	6.447999954	8.50399971	6.710000038	3.717999935	6.133999825	8.453000069	6.510000229	3.51699996
1893372	10164147	6.019999981	2.105000019	-0.75	6.394000053	8.487999916	6.513999939	3.736000061	6.116000175	8.404000282	6.512000084	3.535000086
1893392	10164167	6.032000065	2.082999945	-0.8450000286	6.388999939	8.56400013	6.598999977	3.693000078	6.15199995	8.402000427	6.475999832	3.539999962
1893412	10164187	6.038000107	2.101000071	-0.8600000143	6.443999767	8.475999832	6.554999828	3.676000118	6.131999969	8.380999565	6.493999958	3.515000105
1893432	10164207	6.047999859	2.10800004	-0.9150000215	6.451000214	8.51099968	6.554999828	3.698999882	6.196000099	8.425000191	6.500999928	3.497999907
1893452	10164227	6.059000015	2.112999916	-1.04400003	6.498000145	8.517999649	6.579999924	3.687999964	6.15899992	8.43900013	6.495999813	3.489000082
1893472	10164247	6.078999996	2.105999947	-0.9210000038	6.47300005	8.583000183	6.541999817	3.687999964	6.120999813	8.427000046	6.488999844	3.515000105
1893492	10164267	6.072999954	2.094000101	-0.9330000281	6.441999912	8.538999557	6.605000019	3.664999962	6.196000099	8.468999863	6.519000053	3.528000116
1893512	10164287	6.06799984	2.089999914	-0.9660000205	6.443999767	8.536999702	6.598999977	3.690000057	6.186999798	8.425000191	6.532999992	3.522000074
1893532	10164307	6.087999821	2.075000048	-0.8119999766	6.446000099	8.614999771	6.554999828	3.645999908	6.157000065	8.489999771	6.532999992	3.522000074
1893552	10164327	6.104000092	2.076999903	-0.8529999852	6.478000164	8.595000267	6.539000034	3.644000053	6.113999844	8.467000008	6.544000149	3.486999989
1893572	10164347	6.092999935	2.072999954	-1.062999964	6.456999779	8.583000183	6.610000134	3.72300005	6.160999775	8.512999535	6.492000103	3.46600008
1893592	10164367	6.106999874	2.072999954	-0.8280000091	6.480000019	8.588000298	6.551000118	3.614000082	6.15199995	8.517999649	6.471000195	3.454999924
1893612	10164387	6.112999916	2.069999933	-0.8999999762	6.464000225	8.611000061	6.554999828	3.671999931	6.15199995	8.420000076	6.505000114	3.404000044
1893632	10164407	6.106999874	2.062999964	-0.6529999971	6.407000065	8.578000069	6.548999786	3.630000114	6.140999794	8.416000366	6.485000134	3.451999903
1893652	10164427	6.106999874	2.065999985	-0.726000011	6.43900013	8.574000359	6.539000034	3.630000114	6.19299984	8.484999657	6.488999844	3.437999964
1893672	10164447	6.127999783	2.082999945	-0.8769999743	6.527999878	8.592000008	6.505000114	3.630000114	6.18200016	8.494999886	6.485000134	3.417999983
1893692	10164467	6.124000072	2.092000008	-1.072000027	6.520999908	8.578000069	6.566999912	3.693000078	6.165999889	8.475999832	6.482999802	3.411000013
1893712	10164487	6.113999844	2.105999947	-1.098999977	6.517000198	8.545999527	6.56400013	3.720000029	6.21600008	8.56000042	6.456999779	3.405999899
1893732	10164507	6.117000103	2.108999968	-1.006999969	6.493999958	8.597000122	6.520999908	3.739000082	6.248000145	8.505999565	6.460000038	3.38499999
1893752	10164527	6.119999886	2.088000059	-1.016000032	6.460000038	8.659999847	6.561999798	3.743000031	6.258999825	8.569000244	6.454999924	3.421999931
1893772	10164547	6.118000031	2.082000017	-0.9829999804	6.456999779	8.62899971	6.548999786	3.740999937	6.25	8.522999763	6.453000069	3.378000021
1893792	10164567	6.106999874	2.085000038	-1.284000039	6.534999847	8.590000153	6.639999866	3.753000021	6.238999844	8.536999702	6.414000034	3.359999895
1893812	10164587	6.118999958	2.092000008	-1.146999955	6.544000149	8.619999886	6.558000088	3.726999998	6.228000164	8.550000191	6.456999779	3.381000042
1893832	10164607	6.136000156	2.115999937	-1.098999977	6.578000069	8.592000008	6.495999813	3.717999935	6.22300005	8.458000183	6.486999989	3.375999928
1893852	10164627	6.139999866	2.122999907	-1.199000001	6.558000088	8.621999741	6.53000021	3.779999971	6.217999935	8.487999916	6.482999802	3.309000015
1893872	10164647	6.139999866	2.125999928	-1.225999951	6.573999882	8.604000092	6.558000088	3.747999907	6.22300005	8.529999733	6.482999802	3.351000071
1893892	10164667	6.133999825	2.125999928	-1.133000016	6.551000118	8.574000359	6.561999798	3.701999903	6.19299984	8.477999687	6.495999813	3.34100008
1893912	10164687	6.137000084	2.147000074	-1.152999997	6.585000038	8.55700016	6.500999928	3.743000031	6.186999798	8.470999718	6.500999928	3.361999989
1893932	10164707	6.143000126	2.153000116	-1.04400003	6.566999912	8.567000389	6.493999958	3.697000027	6.258999825	8.505999565	6.507999897	3.344000101
1893952	10164727	6.152999878	2.153000116	-1.042999983	6.573999882	8.595000267	6.492000103	3.690000057	6.255000114	8.517999649	6.453000069	3.309000015
1893972	10164747	6.164999962	2.138000011	-1.013000011	6.573999882	8.619999886	6.520999908	3.63499999	6.263999939	8.50399971	6.43200016	3.306999922
1893992	10164767	6.162000179	2.138999939	-1.019000053	6.558000088	8.585000038	6.505000114	3.678999901	6.231999874	8.491999626	6.460000038	3.315999985
1894012	10164787	6.171000004	2.142999887	-1.093999982	6.600999832	8.604000092	6.500999928	3.678999901	6.224999905	8.56000042	6.419000149	3.318000078
1894032	10164807	6.196000099	2.148000002	-1.088999987	6.635000229	8.654999733	6.454999924	3.683000088	6.255000114	8.543000221	6.366000175	3.344000101
1894052	10164827	6.203999996	2.145999908	-1.036000013	6.593999863	8.649999619	6.461999893	3.693000078	6.248000145	8.56400013	6.388999939	3.306999922
1894072	10164847	6.181000233	2.135999918	-1.279000044	6.598999977	8.604000092	6.596000195	3.713000059	6.258999825	8.56000042	6.422999859	3.309000015
1894092	10164867	6.195000172	2.122999907	-1.044999957	6.578000069	8.68999958	6.488999844	3.687999964	6.300000191	8.548000336	6.427999973	3.299999952
1894112	10164887	6.209000111	2.131000042	-1.121000051	6.625999928	8.666999817	6.468999863	3.701999903	6.302999973	8.534000397	6.40500021	3.226000071
1894132	10164907	6.199999809	2.148000002	-1.233999968	6.639999866	8.602000237	6.507999897	3.724999905	6.282000065	8.524999619	6.355000019	3.295000076
1894152	10164927	6.204999924	2.157999992	-1.279999971	6.664999962	8.638999939	6.493999958	3.746000051	6.290999889	8.548000336	6.377999783	3.306999922
1894172	10164947	6.209000111	2.15899992	-1.133999944	6.620999813	8.642999649	6.468999863	3.717999935	6.287000179	8.534000397	6.335000038	3.26699996
1894192	10164967	6.214000225	2.161000013	-1.154999971	6.652999878	8.626999855	6.486999989	3.66899991	6.258999825	8.649999619	6.373000145	3.318000078
1894212	10164987	6.218999863	2.164000034	-1.162999988	6.645999908	8.645999908	6.467000008	3.709000111	6.311999798	8.55700016	6.328000069	3.236999989
1894232	10165007	6.21999979	2.161000013	-1.32099998	6.673999786	8.663999557	6.519000053	3.739000082	6.328000069	8.494999886	6.265999794	3.236999989
1894252	10165027	6.217000008	2.154000044	-1.279000044	6.664999962	8.647999763	6.534999847	3.697000027	6.321000099	8.571000099	6.241000175	3.207000017
1894272	10165047	6.21999979	2.131000042	-1.317999959	6.651000023	8.715000153	6.568999767	3.709000111	6.336999893	8.527000427	6.331999779	3.207000017
1894292	10165067	6.211999893	2.144999981	-1.412999988	6.683000088	8.645999908	6.541999817	3.779999971	6.328000069	8.538999557	6.385000229	3.223999977
1894312	10165087	6.211999893	2.150000095	-1.322000027	6.673999786	8.647999763	6.526000023	3.732000113	6.322999954	8.592000008	6.412000179	3.217000008
1894332	10165107	6.210000038	2.14199996	-1.263000011	6.637000084	8.668999672	6.532999992	3.72300005	6.329999924	8.555000305	6.339000225	3.219000101
1894352	10165127	6.217999935	2.15899992	-1.274999976	6.669000149	8.661999702	6.456999779	3.778000116	6.304999828	8.508999825	6.324999809	3.220999956
1894372	10165147	6.22300005	2.161999941	-1.276000023	6.671999931	8.663999557	6.486999989	3.740999937	6.311999798	8.524999619	6.31400013	3.211999893
1894392	10165167	6.232999802	2.15899992	-1.29400003	6.671999931	8.706000328	6.478000164	3.766000032	6.34100008	8.531999588	6.324999809	3.197999954
1894412	10165187	6.243000031	2.183000088	-1.41900003	6.774000168	8.640999794	6.485000134	3.733999968	6.335000038	8.480999947	6.318999767	3.165999889
1894432	10165207	6.260000229	2.178999901	-1.315999985	6.723999977	8.718000412	6.456999779	3.740999937	6.336999893	8.477999687	6.324999809	3.150000095
1894452	10165227	6.248000145	2.187999964	-1.444000006	6.728000164	8.652999878	6.505000114	3.792000055	6.356999874	8.543000221	6.361999989	3.117000103
1894472	10165247	6.254000187	2.186000109	-1.462000012	6.757999897	8.692000389	6.513999939	3.75999999	6.321000099	8.515999794	6.331999779	3.154000044
1894492	10165267	6.248000145	2.181999922	-1.514999986	6.739999771	8.692000389	6.541999817	3.801000118	6.329999924	8.50399971	6.356999874	3.184000015
1894512	10165287	6.261000156	2.188999891	-1.421000004	6.757999897	8.706000328	6.464000225	3.779999971	6.311999798	8.531999588	6.318999767	3.204999924
1894532	10165307	6.263000011	2.180999994	-1.524999976	6.747000217	8.741000175	6.517000198	3.83100009	6.34100008	8.527000427	6.363999844	3.23300004
1894552	10165327	6.260000229	2.187999964	-1.51699996	6.749000072	8.706000328	6.493999958	3.846999884	6.380000114	8.482999802	6.31400013	3.177000046
1894572	10165347	6.264999866	2.187000036	-1.626000047	6.781000137	8.751999855	6.520999908	3.881999969	6.397999763	8.548000336	6.328000069	3.147000074
1894592	10165367	6.272999763	2.197000027	-1.495000005	6.784999847	8.708000183	6.47300005	3.802999973	6.349999905	8.517999649	6.28399992	3.150000095
1894612	10165387	6.295000076	2.194999933	-1.498999953	6.796999931	8.779999733	6.447999954	3.822000027	6.311999798	8.520000458	6.34100008	3.170000076
1894632	10165407	6.301000118	2.196000099	-1.521999955	6.784999847	8.763999939	6.461999893	3.842999935	6.375999928	8.581000328	6.349999905	3.138000011
1894652	10165427	6.31099987	2.193000078	-1.539000034	6.816999912	8.770999908	6.480000019	3.796999931	6.349999905	8.517999649	6.30700016	3.121999979
1894672	10165447	6.309000015	2.191999912	-1.575000048	6.776000023	8.786999702	6.468999863	3.898000002	6.336999893	8.508999825	6.311999798	3.101000071
1894692	10165467	6.315000057	2.193000078	-1.708999991	6.850999832	8.798999786	6.512000084	3.888999939	6.366000175	8.562000275	6.300000191	3.082999945
1894712	10165487	6.31799984	2.193000078	-1.628999949	6.820000172	8.793999672	6.485000134	3.877000093	6.407000065	8.527000427	6.234000206	3.063999891
1894732	10165507	6.296999931	2.209000111	-1.636999965	6.791999817	8.713000298	6.485000134	3.921000004	6.356999874	8.491999626	6.296000004	3.105999947
1894752	10165527	6.297999859	2.198999882	-1.672999978	6.791999817	8.81000042	6.500999928	3.940000057	6.366000175	8.541000366	6.255000114	3.140000105
1894772	10165547	6.301000118	2.209000111	-1.562000036	6.801000118	8.748000145	6.446000099	3.880000114	6.402999878	8.467000008	6.268000126	3.147000074
1894792	10165567	6.30700016	2.20600009	-1.70599997	6.830999851	8.81000042	6.493999958	3.933000088	6.380000114	8.505999565	6.268000126	3.140000105
1894812	10165587	6.31799984	2.204999924	-1.713999987	6.862999916	8.807999611	6.498000145	3.895999908	6.388999939	8.470999718	6.228000164	3.135999918
1894832	10165607	6.309000015	2.217999935	-1.657999992	6.848999977	8.713000298	6.498000145	3.854000092	6.419000149	8.477999687	6.262000084	3.15199995
1894852	10165627	6.31400013	2.207000017	-1.735000014	6.857999802	8.803999901	6.527999878	3.888999939	6.456999779	8.512999535	6.224999905	3.15199995
1894872	10165647	6.328999996	2.200999975	-1.661999941	6.855999947	8.829000473	6.480000019	3.869999886	6.43900013	8.520000458	6.221000195	3.155999899
1894892	10165667	6.309999943	2.196000099	-1.605000019	6.776000023	8.755000114	6.507999897	3.881999969	6.447999954	8.522999763	6.217999935	3.154000044
1894912	10165687	6.303999901	2.197000027	-1.690000057	6.801000118	8.796999931	6.493999958	3.953999996	6.488999844	8.524999619	6.296000004	3.105999947
1894932	10165707	6.313000202	2.204999924	-1.69599998	6.857999802	8.786999702	6.485000134	3.898000002	6.407000065	8.56000042	6.197999954	3.119999886
1894952	10165727	6.93200016	2.151000023	-2.493000031	10.35999966	8.718000412	6.498000145	3.927999973	6.478000164	8.545999527	6.209000111	3.098999977
1894972	10165747	6.710000038	2.184000015	-1.66900003	6.84499979	8.758999825	6.460000038	3.917000055	6.427999973	8.555000305	6.228000164	3.109999895
1894992	10165767	6.561999798	2.197999954	-1.753000021	6.857999802	8.763999939	6.520999908	3.917000055	6.475999832	8.555000305	6.196000099	3.128999949
1895012	10165787	6.46600008	2.220000029	-1.848999977	6.914999962	8.732000351	6.541999817	3.927999973	6.486999989	8.545999527	6.184000015	3.128999949
1895032	10165807	6.401000023	2.226000071	-1.799000025	6.888000011	8.732000351	6.548999786	3.898000002	6.480000019	8.51099968	6.196000099	3.142999887
1895052	10165827	6.355000019	2.214999914	-1.697000027	6.820000172	8.748000145	6.544000149	3.880000114	6.519000053	8.56400013	6.186999798	3.200000048
1895072	10165847	6.323999882	2.220000029	-1.743999958	6.860000134	8.711000443	6.548999786	3.872999907	6.486999989	8.517999649	6.133999825	3.132999897
1895092	10165867	6.306000233	2.227999926	-1.815999985	6.862999916	8.748000145	6.53000021	3.970000029	6.534999847	8.529999733	6.18900013	3.124000072
1895112	10165887	6.284999847	2.224999905	-1.753000021	6.823999882	8.722000122	6.551000118	3.926000118	6.611999989	8.574000359	6.15500021	3.140000105
1895132	10165907	6.287000179	2.227999926	-1.802000046	6.872000217	8.756999969	6.53000021	3.941999912	6.527999878	8.534000397	6.131999969	3.142999887
1895152	10165927	6.290999889	2.22300005	-1.743000031	6.847000122	8.777999878	6.517000198	3.926000118	6.517000198	8.487999916	6.140999794	3.132999897
1895172	10165947	6.277999878	2.226000071	-1.779000044	6.823999882	8.743000031	6.526000023	3.983999968	6.480000019	8.491999626	6.157000065	3.095999956
1895192	10165967	6.282000065	2.242000103	-1.733999968	6.860000134	8.729000092	6.47300005	3.948999882	6.456999779	8.524999619	6.116000175	3.125999928
1895212	10165987	6.293000221	2.257999897	-1.782999992	6.896999836	8.744999886	6.464000225	3.967000008	6.461999893	8.534000397	6.118000031	3.154000044
1895232	10166007	6.302999973	2.259000063	-1.824000001	6.916999817	8.765999794	6.500999928	3.944000006	6.492000103	8.548000336	6.160999775	3.109999895
1895252	10166027	6.315000057	2.26699996	-1.725999951	6.901000023	8.755000114	6.441999912	3.926000118	6.495999813	8.508999825	6.079999924	3.119999886
1895272	10166047	6.311999798	2.273999929	-1.832000017	6.923999786	8.732000351	6.498000145	3.947000027	6.492000103	8.494999886	6.015999794	3.125999928
1895292	10166067	6.31099987	2.282000065	-1.786999941	6.906000137	8.732000351	6.461999893	3.963000059	6.502999783	8.534000397	6.09499979	3.079999924
1895312	10166087	6.318999767	2.289000034	-1.855999947	6.914999962	8.741000175	6.434999943	3.944000006	6.492000103	8.477999687	6.045000076	3.105999947
1895332	10166107	6.327000141	2.29399991	-1.866000056	6.907999992	8.756999969	6.414000034	3.957999945	6.468999863	8.512999535	6.102000237	3.144999981
1895352	10166127	6.331999779	2.302000046	-1.942999959	6.931000233	8.763999939	6.426000118	4.004000187	6.446000099	8.512999535	6.081999779	3.167999983
1895372	10166147	6.333000183	2.299999952	-1.85800004	6.938000202	8.73900032	6.460000038	3.924000025	6.524000168	8.404000282	6.053999901	3.144999981
1895392	10166167	6.335000038	2.308000088	-1.827999949	6.914999962	8.729000092	6.402999878	3.941999912	6.517000198	8.480999947	6.052000046	3.131000042
1895412	10166187	6.34100008	2.302000046	-1.850000024	6.903999805	8.769000053	6.407000065	3.944000006	6.517000198	8.468999863	6.03399992	3.138000011
1895432	10166207	6.337999821	2.296000004	-1.713999987	6.894999981	8.75	6.434999943	3.930999994	6.534999847	8.484999657	6.03399992	3.147000074
1895452	10166227	6.335999966	2.299999952	-1.792000055	6.886000156	8.729000092	6.395999908	3.930999994	6.512000084	8.484999657	5.96600008	3.132999897
1895472	10166247	6.336999893	2.299999952	-1.781000018	6.879000187	8.73900032	6.388999939	3.924000025	6.559999943	8.458000183	6.072999954	3.15199995
1895492	10166267	6.339000225	2.321000099	-1.738000035	6.913000107	8.68999958	6.349999905	3.917000055	6.520999908	8.468999863	6.079999924	3.155999899
1895512	10166287	6.337999821	2.312000036	-1.756000042	6.886000156	8.729000092	6.40500021	3.895999908	6.534999847	8.437000275	6.022999763	3.165999889
1895532	10166307	6.34100008	2.316999912	-1.837000012	6.955999851	8.722000122	6.427999973	3.921000004	6.546000004	8.484999657	6.032000065	3.154000044
1895552	10166327	6.348999977	2.315000057	-1.769000053	6.910999775	8.743000031	6.377999783	3.900000095	6.526000023	8.534000397	6.040999889	3.181999922
1895572	10166347	6.348999977	2.315999985	-1.855000019	6.952000141	8.73900032	6.429999828	3.927999973	6.573999882	8.477999687	6.02699995	3.187000036
1895592	10166367	6.353000164	2.329999924	-1.809000015	6.948999882	8.715000153	6.370999813	3.933000088	6.552999973	8.484999657	6.008999825	3.174999952
1895612	10166387	6.343999863	2.322999954	-1.827000022	6.914999962	8.725000381	6.426000118	3.933000088	6.571000099	8.515999794	6.001999855	3.213999987
1895632	10166407	6.342000008	2.328999996	-1.952999949	6.973999977	8.73900032	6.441999912	3.997999907	6.548999786	8.517999649	6.045000076	3.197999954
1895652	10166427	6.347000122	2.33100009	-1.881000042	6.960999966	8.73900032	6.412000179	3.95600009	6.56400013	8.420000076	6.028999805	3.204999924
1895672	10166447	6.357999802	2.332999945	-1.906999946	7.018000126	8.75	6.441999912	3.930999994	6.590000153	8.440999985	5.974999905	3.223999977
1895692	10166467	6.367000103	2.325999975	-1.812000036	6.948999882	8.762000084	6.387000084	3.903000116	6.578000069	8.480999947	5.945000172	3.210000038
1895712	10166487	6.355000019	2.328999996	-1.873999953	6.913000107	8.734000206	6.388999939	3.987999916	6.600999832	8.416000366	6.043000221	3.15899992
1895732	10166507	6.388999939	2.352999926	-1.797000051	6.997000217	8.770999908	6.245999813	3.940000057	6.583000183	8.461999893	5.994999886	3.188999891
1895752	10166527	6.403999805	2.36500001	-1.856999993	7.032000065	8.756999969	6.324999809	3.934999943	6.571000099	8.413000107	5.979000092	3.174999952
1895772	10166547	6.401000023	2.364000082	-1.832000017	6.938000202	8.763999939	6.300000191	3.971999884	6.598999977	8.447999954	5.987999916	3.170000076
1895792	10166567	6.397999763	2.364000082	-1.835999966	6.945000172	8.758999825	6.304999828	3.971999884	6.534999847	8.440999985	6.008999825	3.230000019
1895812	10166587	6.370999813	2.364000082	-1.850000024	6.901000023	8.706000328	6.353000164	4.006999969	6.571000099	8.416000366	6.018000126	3.196000099
1895832	10166607	6.369999886	2.375999928	-1.858999968	6.953999996	8.720000267	6.304999828	4.006999969	6.561999798	8.454999924	5.962999821	3.256000042
1895852	10166627	6.360000134	2.375999928	-1.925999999	6.928999901	8.734000206	6.343999863	4.051000118	6.578000069	8.468999863	5.938000202	3.236999989
1895872	10166647	6.367000103	2.381000042	-1.863999963	6.938000202	8.744999886	6.282000065	4.020999908	6.56400013	8.487999916	5.974999905	3.234999895
1895892	10166667	6.368000031	2.394999981	-1.889000058	6.938000202	8.727000237	6.262000084	4.065000057	6.520999908	8.437000275	5.994999886	3.269999981
1895912	10166687	6.364999771	2.414999962	-1.837000012	6.921999931	8.694000244	6.221000195	4.068999767	6.548999786	8.467000008	5.987999916	3.227999926
1895932	10166707	6.353000164	2.426000118	-1.879999995	6.927000046	8.67800045	6.263999939	4.085000038	6.561999798	8.371999741	5.94299984	3.246999979
1895952	10166727	6.355000019	2.454999924	-1.883000016	7.013000011	8.642999649	6.252999783	4.066999912	6.579999924	8.430000305	5.987999916	3.407999992
1895972	10166747	6.348999977	2.467999935	-1.940999985	6.993000031	8.654999733	6.275000095	4.111000061	6.552999973	8.392999649	5.984000206	3.361999989
1895992	10166767	6.34100008	2.471999884	-1.83099997	6.947000027	8.631999969	6.256999969	4.059999943	6.546000004	8.437000275	5.94299984	3.296999931
1896012	10166787	6.348999977	2.489000082	-1.92900002	7.03000021	8.649999619	6.243000031	4.100999832	6.607999802	8.460000038	5.94299984	3.313999891
1896032	10166807	6.350999832	2.513000011	-1.909000039	7.046000004	8.611000061	6.230000019	4.104000092	6.651000023	8.43200016	5.921999931	3.345999956
